time,theta,dtheta,theta_cov,dtheta_cov
3.201,0.0192577002838951,-0.636767769174206,0.000120773938205138,0.00211798544593542
3.206,0.0158802550453989,-0.632901618869809,0.000120389092735487,0.00212330759459836
3.211,0.0127484892295791,-0.632145324740634,0.000120012355027897,0.00212840334341634
3.216,0.0094143329961793,-0.627921378654923,0.000119644321723725,0.00213326410814682
3.221,0.00630439542469125,-0.626514154087742,0.000119285565662948,0.00213788207493722
3.226,0.00304095945986657,-0.622300296727651,0.000118936634250833,0.00214224988999476
3.231,-0.000218095377801738,-0.617501798295358,0.000118598049182528,0.00214636089091048
3.236,-0.00332424263019271,-0.614438605962592,0.00011827030532799,0.00215020897956183
3.241,-0.00646693215172239,-0.610245626097152,0.0001179538702376,0.00215378868202882
3.246,-0.00926395456289064,-0.611037938944554,0.000117649183485686,0.0021570951428699
3.251,-0.0123253696593049,-0.607310998607252,0.000117356656112988,0.00216012421231466
3.256,-0.0152093265043208,-0.605940851439693,0.000117076669823248,0.00216287223550953
3.261,-0.0182964004018177,-0.600791062647256,0.000116809577101564,0.00216533628984299
3.266,-0.0212775448269345,-0.596714008103921,0.000116555700426212,0.00216751392050611
3.271,-0.024178584205788,-0.593394263545935,0.000116315332627041,0.00216940340460227
3.276,-0.0269215453249764,-0.592282802875887,0.000116088736174372,0.00217100363171094
3.281,-0.0298439411065053,-0.587696600330454,0.000115876143038943,0.00217231416296565
3.286,-0.0326779192112288,-0.584018857363317,0.000115677754382118,0.0021733349236712
3.291,-0.0358150648171122,-0.574305421557277,0.00011549374155355,0.00217406660056504
3.296,-0.0387958954266393,-0.566246021992862,0.000115324245415459,0.00217451011403065
3.301,-0.0418303617599827,-0.556171184999782,0.000115169377932619,0.00217466731446805
3.306,-0.0446917914414692,-0.548090687819384,0.000115029220709499,0.00217454041875594
3.311,-0.0474913483708438,-0.540153407004201,0.000114903826070599,0.00217413241393572
3.316,-0.0501391446329408,-0.534110426789042,0.000114793216328836,0.00217344672027509
3.321,-0.0528037270651014,-0.526935800811782,0.000114697384601463,0.00217248738694546
3.326,-0.0554902640165662,-0.518397948213814,0.000114616294731245,0.00217125877531042
3.331,-0.0580805689871362,-0.510686646120787,0.000114549882657852,0.00216976570839208
3.336,-0.0604978450965712,-0.505462305167079,0.000114498056993583,0.00216801361973131
3.341,-0.0631789873890806,-0.494151196231863,0.000114460698861678,0.00216600851038579
3.346,-0.0659082890417118,-0.480430946431988,0.000114437662032136,0.0021637562115974
3.351,-0.0680895677562266,-0.476443232511842,0.00011442877650083,0.0021612632112084
3.356,-0.0702980006643261,-0.471320293932394,0.000114433847725639,0.0021585372739141
3.361,-0.0725878120652579,-0.46376163347554,0.000114452653020283,0.00215558575564917
3.366,-0.0748290146713129,-0.456262668157425,0.000114484946501131,0.00215241626142618
3.371,-0.076788426682519,-0.453935055906888,0.000114530460352896,0.0021490369071209
3.376,-0.0789303767932242,-0.447214009674924,0.000114588904621326,0.0021454564996313
3.381,-0.0811803118456189,-0.437181703466258,0.000114659966188981,0.00214168341407704
3.386,-0.0833032934948281,-0.428703843281314,0.000114743313593454,0.00213772636680245
3.391,-0.0853121621003494,-0.421705975586716,0.000114838597361395,0.00213359468617245
3.396,-0.087353788343091,-0.413013289000818,0.000114945448869309,0.00212929791967318
3.401,-0.0893880183112995,-0.403335984822278,0.000115063481412848,0.0021248455732417
3.406,-0.0915326058541399,-0.389785529397513,0.000115192292570523,0.00212024738582652
3.411,-0.0934912188631135,-0.378857139109293,0.000115331464871511,0.0021155130327426
3.416,-0.09530217076348,-0.370003607668607,0.000115480567959716,0.00211065282966188
3.421,-0.0973001865362547,-0.355465056959305,0.000115639156611518,0.00210567716962231
3.426,-0.099156377501786,-0.342444535628209,0.000115806772177466,0.00210059593915357
3.431,-0.100887433747773,-0.330751853936975,0.000115982947136792,0.00209541966060296
3.436,-0.102615412742404,-0.317579652256324,0.000116167202604254,0.00209015889960579
3.441,-0.104107704279378,-0.308479851823963,0.000116359049544949,0.00208482403766962
3.446,-0.10560765441726,-0.297967910201235,0.00011655799113765,0.00207942590690074
3.451,-0.106968131764503,-0.289528633219049,0.000116763521169737,0.00207397490187488
3.456,-0.108301351171318,-0.280633339339336,0.000116975127876645,0.00206848166378678
3.461,-0.109759256525188,-0.267407066250213,0.000117192293256057,0.00206295658674132
3.466,-0.110943118250353,-0.259332715205617,0.000117414495494642,0.00205740969029822
3.471,-0.112266634564418,-0.246640702827464,0.000117641211800546,0.002051851663789
3.476,-0.113481460345143,-0.235019216137151,0.00011787191455563,0.00204629231640722
3.481,-0.11457845736374,-0.224843857852859,0.000118106077486231,0.00204074179184728
3.486,-0.115697646199426,-0.212756427612389,0.000118343173501739,0.00203521013052091
3.491,-0.116714953214221,-0.201663371654986,0.000118582675580617,0.00202970694810044
3.496,-0.117658550254956,-0.190981216251668,0.0001188240595502,0.00202424192786828
3.501,-0.118457056916902,-0.182568958231477,0.000119066803404974,0.00201882452259834
3.506,-0.119465834733239,-0.167744859160398,0.000119310388595825,0.00201346414083999
3.511,-0.120331625314708,-0.154626864380026,0.000119554300069209,0.00200816924966032
3.516,-0.12131558255226,-0.136878629745968,0.000119798031960294,0.00200294876659929
3.521,-0.122005383291715,-0.124263353055682,0.000120041083671389,0.0019978108317626
3.526,-0.122526430457657,-0.114264991455151,0.000120282964265584,0.00199276417596705
3.531,-0.122973219781889,-0.104848418531271,0.000120523187503465,0.00198781706104534
3.536,-0.123399853161245,-0.0947508807472964,0.000120761274437913,0.00198297729711378
3.541,-0.12380061684319,-0.0840402815776622,0.000120996755567561,0.00197825229212642
3.546,-0.124402654662029,-0.0671337253122624,0.000121229172379154,0.00197364915811915
3.551,-0.124664894617811,-0.0564352366967136,0.000121458078068783,0.0019691741812736
3.556,-0.12494986371489,-0.0439195182373228,0.000121683041401511,0.00196483447637645
3.561,-0.125184204730247,-0.0311480441662624,0.000121903639553089,0.00196063609559875
3.566,-0.125446655694245,-0.0162441206385596,0.000122119464075784,0.00195658490317003
3.571,-0.125679651464261,-0.000347909331047265,0.000122330120449447,0.00195268624129413
3.576,-0.125705906529095,0.0125188131274057,0.000122535229813509,0.00194894521526809
3.581,-0.12577888398251,0.0278777857409809,0.000122734428595632,0.00194536698747075
3.586,-0.12582113299376,0.044195752334763,0.000122927366455022,0.00194195581433993
3.591,-0.1256144146712,0.0566314554573831,0.000123113710549465,0.00193871574492558
3.596,-0.125284661399855,0.067629378558773,0.000123293144739256,0.00193565097924701
3.601,-0.12485949310821,0.0776624035739083,0.000123465366764395,0.00193276510727956
3.606,-0.124458624233391,0.0892591827773504,0.000123630090566099,0.00193006130269524
3.611,-0.123917502080595,0.0989847127334083,0.0001237870471127,0.00192754208936084
3.616,-0.123361856385465,0.109366982216577,0.000123935986462669,0.0019252099946244
3.621,-0.122851445772595,0.121725694461489,0.000124076675619623,0.0019230668904612
3.626,-0.122017806353711,0.12847564152903,0.000124208900694723,0.00192111411767945
3.631,-0.121452652156279,0.141451820301786,0.000124332467861797,0.00191935352047517
3.636,-0.120782941412904,0.153481735579458,0.000124447198280333,0.00191778519164336
3.641,-0.120042494224226,0.165169276659343,0.00012455293687437,0.00191640968536492
3.646,-0.119376997448428,0.179419146932081,0.000124649546881388,0.00191522712151619
3.651,-0.118512715450446,0.190960410959163,0.000124736910476245,0.0019142369019588
3.656,-0.117632441766648,0.203184877595987,0.00012481493080878,0.00191343871732594
3.661,-0.116556487244922,0.212619108018973,0.000124883528076087,0.00191283148955234
3.666,-0.115484454208561,0.222909072055246,0.000124942642085287,0.00191241423014244
3.671,-0.114392782650016,0.23366175697186,0.000124992229690309,0.00191218514695527
3.676,-0.113368212952189,0.246557072832749,0.000125032267543811,0.00191214215582015
3.681,-0.11224151937895,0.258560141330566,0.000125062751622382,0.00191228262061201
3.686,-0.110966968290674,0.268739961655816,0.000125083698155513,0.00191260397573613
3.691,-0.109426077030718,0.274754473659572,0.000125095141019534,0.00191310346732313
3.696,-0.107903895420973,0.281519355233494,0.000125097130861479,0.0019137783471225
3.701,-0.106497617990928,0.290857047016458,0.000125089733413267,0.0019146249139969
3.706,-0.104847188637111,0.296445587221753,0.000125073033106627,0.00191563892773658
3.711,-0.103337826357888,0.304907892227541,0.000125047133811931,0.00191681670605879
3.716,-0.101762929945715,0.312775378218693,0.000125012153899439,0.00191815341058613
3.721,-0.100068293786424,0.319039019655533,0.00012496823073822,0.0019196444031529
3.726,-0.0982778283548423,0.323992489102451,0.000124915517555483,0.00192128492975045
3.731,-0.0967421527197356,0.333648397668629,0.0001248541823434,0.00192306995582405
3.736,-0.0950396024137175,0.341046389996694,0.000124784407834696,0.00192499342356063
3.741,-0.0933031774154136,0.348302480060562,0.000124706394988153,0.00192704998498383
3.746,-0.091512930757753,0.355059224945259,0.000124620357408885,0.00192923381251423
3.751,-0.089744266930317,0.362559106740321,0.000124526522377605,0.00193153893789311
3.756,-0.0879313226419404,0.369737310096215,0.000124425130061468,0.00193395905836563
3.761,-0.0861014682417151,0.377026801831684,0.000124316433712644,0.00193648785034248
3.766,-0.0841749138236572,0.383091303945433,0.000124200698299131,0.00193911878979045
3.771,-0.0821703316489521,0.388145122374295,0.000124078200123143,0.00194184538870067
3.776,-0.0800761638563997,0.391913965635719,0.000123949225339136,0.00194466100939709
3.781,-0.0780531634872125,0.396965458764474,0.000123814069513,0.00194755893735521
3.786,-0.0758888037617285,0.39987726551326,0.00012367303690676,0.00195053205623429
3.791,-0.0739497085062435,0.406533213988215,0.000123526441272194,0.00195357357958479
3.796,-0.0720668527146601,0.414441989947723,0.000123374603207167,0.00195667597792855
3.801,-0.0700826184616022,0.4211096607621,0.000123217852723472,0.00195983198116685
3.806,-0.0679532350178508,0.42571651544305,0.000123056526788523,0.00196303457284939
3.811,-0.0659159241914059,0.431980522171159,0.000122890967182521,0.00196627680138432
3.816,-0.0637014743850613,0.435629947692962,0.000122721519524475,0.00196955131421846
3.821,-0.0616688536138424,0.442317100598883,0.000122548534429116,0.00197285121657271
3.826,-0.0596808486827902,0.450048700053732,0.000122372364695955,0.0019761690685712
3.831,-0.0574146214600819,0.453638746450075,0.000122193367292738,0.0019794976890791
3.836,-0.0552961152590619,0.459695487588634,0.000122011901387329,0.00198283043828718
3.841,-0.0528742595150229,0.461059629258015,0.000121828325441604,0.0019861601254115
3.846,-0.0506092581128251,0.464853318745911,0.000121642999402813,0.00198948027189037
3.851,-0.0483384458011183,0.468623857153801,0.000121456281092105,0.00199278387003055
3.856,-0.0460535480283418,0.472234063660662,0.0001212685284668,0.00199606423546624
3.861,-0.0436340344482143,0.473695446515909,0.000121080097818515,0.00199931481468963
3.866,-0.0410896575114122,0.472982367030959,0.000120891343000267,0.00200252932342572
3.871,-0.0386356300056011,0.473444751189412,0.000120702614126797,0.00200570159779788
3.876,-0.0363650534348324,0.476722098224668,0.00012051425709976,0.00200882539760971
3.881,-0.0341379669661431,0.480754733345954,0.00012032661404099,0.00201189456905743
3.886,-0.0317072031519366,0.481519496314954,0.000120140022923798,0.00201490327794529
3.891,-0.029260299923277,0.481836844849278,0.000119954816187955,0.00201784608624765
3.896,-0.027067853619275,0.486174201975166,0.000119771319199381,0.00202071758436873
3.901,-0.0245831590849195,0.485769397465084,0.000119589850510173,0.00202351237523526
3.906,-0.0222920782454614,0.488330853249356,0.000119410722093055,0.00202622565524299
3.911,-0.0199260739378596,0.489619687432959,0.000119234237054441,0.00202885252286214
3.916,-0.0174107563434475,0.488263218991537,0.000119060690598254,0.00203138846762965
3.921,-0.0147921230902559,0.484795135870606,0.000118890368737327,0.00203382923553476
3.926,-0.012124897418664,0.479950748360933,0.000118723547743883,0.00203617077015011
3.931,-0.0097474261177564,0.479388008523039,0.000118560493923449,0.00203840922326063
3.936,-0.00738563484743916,0.478817220592574,0.000118401463379943,0.00204054090232481
3.941,-0.00482519549296369,0.47454358204807,0.00011824670202446,0.00204256246573757
3.946,-0.00234198812980425,0.470992453391705,0.000118096444723146,0.00204447085834603
3.951,4.28836499892551e-05,0.468607851675273,0.000117950914834384,0.00204626323303449
3.956,0.00231432628025772,0.467774521161513,0.000117810324145866,0.00204793701775632
3.961,0.00468629234350011,0.46488606268243,0.000117674872524864,0.00204948992230501
3.966,0.00698146785894817,0.462877764311989,0.00011754474758371,0.0020509199170979
3.971,0.00934775385694775,0.459212531455671,0.000117420124481494,0.00205222525191188
3.976,0.0117594335771379,0.454186792299748,0.000117301165674253,0.00205340442260922
3.981,0.0140255262834676,0.451101676473648,0.00011718802085046,0.00205445618507826
3.986,0.0161721455532237,0.449690220425262,0.000117080826812247,0.00205537961670403
3.991,0.0185945206044846,0.442941805144313,0.000116979707099432,0.00205617407430566
3.996,0.020650913235533,0.44204519363616,0.000116884771875038,0.00205683902148283
4.001,0.0230677676580515,0.43425317340746,0.000116796118583234,0.0020573744491704
4.006,0.0250429400644093,0.433689244513171,0.00011671383067034,0.00205778027299656
4.011,0.0273429656558343,0.426856095662088,0.000116637979163337,0.00205805707304437
4.016,0.0292016009761528,0.427437783750676,0.000116568620736566,0.00205820526460929
4.021,0.0312872701072648,0.423644033722653,0.000116505799772901,0.00205822597567902
4.026,0.0331690594764369,0.423171011947065,0.000116449546188859,0.00205812016334073
4.031,0.0351833752803259,0.419971602811915,0.000116399877594731,0.00205788931042865
4.036,0.0374663678323639,0.411144749260924,0.000116356797995192,0.00205753489008452
4.041,0.039584767168557,0.404434825770672,0.000116320299186415,0.00205705845372558
4.046,0.0415050322617601,0.400730533880943,0.000116290361554985,0.00205646210544058
4.051,0.043568737382444,0.393708365626208,0.000116266952527545,0.00205574822067823
4.056,0.0455176485693372,0.38807063025818,0.000116250026583142,0.00205491907582686
4.061,0.0473983397001375,0.383058133671346,0.0001162395270334,0.00205397737631726
4.066,0.0492865031373662,0.377245220473946,0.000116235385065105,0.00205292598482147
4.071,0.0513874958070122,0.366456677518728,0.000116237520229028,0.00205176787022024
4.076,0.0531518220234947,0.361150066514724,0.000116245841168654,0.00205050593352188
4.081,0.0549149953626494,0.355190245383239,0.000116260247061373,0.00204914383734937
4.086,0.0566020971359599,0.350024478993819,0.000116280624841155,0.00204768505659555
4.091,0.0583597266730523,0.342766521924347,0.000116306851451841,0.00204613330060567
4.096,0.0601000256753456,0.334980803376767,0.000116338793774029,0.00204449223989707
4.101,0.0620367863805639,0.32222822486998,0.000116376309933837,0.00204276576783811
4.106,0.0638197962027667,0.311173302167193,0.000116419249187578,0.00204095760910523
4.111,0.0653262371999312,0.304556363246022,0.000116467453764996,0.00203907202912225
4.116,0.0669516439018817,0.294667241683452,0.000116520756853949,0.00203711359168809
4.121,0.0683246919091462,0.288885521181251,0.000116578982127487,0.00203508643910662
4.126,0.0697321393673675,0.281677937829849,0.000116641946994752,0.00203299530226957
4.131,0.0710364978993092,0.275775031252525,0.000116709460292108,0.00203084460653751
4.136,0.0724196754478309,0.267495926153836,0.000116781324889477,0.00202863903131002
4.141,0.0737589604203824,0.259170756898365,0.00011685733710663,0.00202638304713726
4.146,0.0750336608873278,0.251237762139579,0.000116937288623007,0.00202408133325546
4.151,0.076137425023748,0.246003994739136,0.000117020965958079,0.00202173863677779
4.156,0.0773847612244426,0.237080232419686,0.000117108150743347,0.00201935990301634
4.161,0.0785169609417076,0.229577264035488,0.000117198619335894,0.00201694961731285
4.166,0.0795863297583413,0.222539802150906,0.000117292145967017,0.00201451265176168
4.171,0.0807000603486001,0.213729483687132,0.000117388500976212,0.00201205380571733
4.176,0.0816965383743401,0.206417729091431,0.000117487451765606,0.00200957769411486
4.181,0.0825190368950225,0.201990005720274,0.000117588764221163,0.00200708916343356
4.186,0.0834399921617963,0.194916586763734,0.000117692201692005,0.00200459314214559
4.191,0.0844033126077706,0.186116201313077,0.000117797524974337,0.00200209408467843
4.196,0.0851996367438999,0.179903116079884,0.000117904495340597,0.00199959646591427
4.201,0.0860699267383169,0.17138345582704,0.000118012874445289,0.00199710505099808
4.206,0.0867998046684118,0.164917513458196,0.000118122422815872,0.00199462414818626
4.211,0.0875319424998133,0.157665125153244,0.000118232902609209,0.0019921583482825
4.216,0.0883237522194144,0.14831371375793,0.000118344075979443,0.00198971193199911
4.221,0.0891748251093233,0.136653853054749,0.000118455706951044,0.00198728898276218
4.226,0.0898952825313362,0.126513768704054,0.000118567562439219,0.00198489347050547
4.231,0.0905249354745681,0.11720698068282,0.000118679412636517,0.00198252959001434
4.236,0.0911994828720294,0.105928063175814,0.000118791029484533,0.00198020137778975
4.241,0.0916794482238634,0.0975815798382336,0.000118902187511883,0.00197791251911456
4.246,0.0921128103418643,0.0893267589323375,0.000119012665586846,0.00197566700868853
4.251,0.0927822671383025,0.0751779542975359,0.000119122244808996,0.00197346847458902
4.256,0.0932205530192819,0.0644340913432682,0.000119230710517197,0.0019713198852565
4.261,0.0935558805935697,0.0547382239273756,0.000119337855555041,0.00196922490072532
4.266,0.0939106316339751,0.043623767038039,0.000119443475624494,0.00196718684077394
4.271,0.094216948092905,0.0323792514553526,0.000119547371030637,0.00196520866153351
4.276,0.0942587185644115,0.0255202862208997,0.000119649348314412,0.00196329329012339
4.281,0.0944722853707334,0.0143805875172055,0.000119749219758985,0.00196144392279767
4.286,0.0945982202184604,0.00393949528154367,0.00011984680142894,0.00195966280217749
4.291,0.0944894746833564,-0.00268362700965706,0.000119941918183881,0.00195795247342668
4.296,0.0943740619468714,-0.00982231529126474,0.000120034401032953,0.00195631561840207
4.301,0.0944626125147132,-0.0218533984217149,0.000120124085829714,0.00195475434921462
4.306,0.0943641839375003,-0.0312312534534545,0.000120210816098557,0.00195327019286478
4.311,0.0943746289051579,-0.0437342907500108,0.000120294445457503,0.00195186522670291
4.316,0.0941300484924228,-0.0522579717534586,0.000120374833559515,0.00195054080748777
4.321,0.0935507552407088,-0.0548125569754433,0.000120451849453438,0.00194929880981382
4.326,0.0931081441647843,-0.0603372755963831,0.000120525367701843,0.00194814113544055
4.331,0.0927542461963619,-0.0681424490941856,0.000120595267839213,0.00194706864075251
4.336,0.0923086099268044,-0.0748300189719376,0.00012066143971836,0.00194608207009795
4.341,0.0916912639571652,-0.0787036545884308,0.000120723783010918,0.00194518232471586
4.346,0.091275061212815,-0.086887025502995,0.000120782205303103,0.00194437029882006
4.351,0.0910945348759836,-0.100447809378699,0.00012083662143819,0.0019436460103216
4.356,0.090737492542693,-0.111775080333747,0.00012088695761903,0.00194300919554935
4.361,0.090326713487809,-0.123061287335394,0.000120933151641613,0.00194246017707171
4.366,0.0894842767089042,-0.12694456174826,0.00012097514850052,0.00194199889777359
4.371,0.0888842075824543,-0.135818309594482,0.000121012901633557,0.00194162587405859
4.376,0.0881153580716453,-0.142191618597909,0.000121046369128006,0.00194134021758886
4.381,0.087574119786279,-0.153451875198027,0.000121075520771772,0.00194114162579894
4.386,0.0868054089628695,-0.16132215569258,0.000121100333761457,0.00194102889749133
4.391,0.0858167113294855,-0.165642666451088,0.000121120796649858,0.00194100150532717
4.396,0.0849805302041978,-0.173163663619396,0.000121136904538698,0.0019410587842977
4.401,0.0840537838382046,-0.179569830739284,0.000121148659249332,0.00194119924254271
4.406,0.0831325064660779,-0.186566971396478,0.000121156072963596,0.00194142167156745
4.411,0.0821572023248884,-0.193087851380387,0.000121159165648687,0.00194172455006726
4.416,0.0812609463322241,-0.201571754912111,0.000121157965876662,0.00194210632375012
4.421,0.080383563163178,-0.211065504796773,0.000121152510121158,0.00194256506443235
4.426,0.0794005059287429,-0.219343875302232,0.000121142843861601,0.00194309881146441
4.431,0.0781726078212279,-0.223727537617716,0.000121129020756783,0.00194370570015383
4.436,0.0770550372432266,-0.230413757312631,0.00012111110123734,0.00194438400456315
4.441,0.0760413086914201,-0.239479075123827,0.00012108915115334,0.00194513128148349
4.446,0.074898463888334,-0.246864730985095,0.000121063244891486,0.00194594497640033
4.451,0.0739150593101222,-0.257682790440667,0.000121033464961011,0.0019468228211059
4.456,0.0727083555700556,-0.265267364580579,0.000120999899707928,0.00194776196985818
4.461,0.0713480359938606,-0.270598759499055,0.000120962645528789,0.00194876011429124
4.466,0.0702236567130892,-0.280522867846603,0.00012092180326598,0.00194981476259072
4.471,0.0687475147732007,-0.284833278392515,0.000120877478725103,0.00195092271721563
4.476,0.0672241108898072,-0.288520597408598,0.00012082978554346,0.0019520816340103
4.481,0.0659174937226273,-0.296269370784533,0.000120778840083069,0.00195328864060558
4.486,0.0645284642681527,-0.303068394054288,0.00012072476380539,0.0019545403957466
4.491,0.0630963574863332,-0.309535637162306,0.000120667684957673,0.00195583394522826
4.496,0.0613924361511814,-0.31155669249083,0.000120607735869329,0.00195716623166665
4.501,0.0595828190882617,-0.311703029494773,0.000120545052922851,0.0019585344891531
4.506,0.0579771739427194,-0.315320672678632,0.000120479774644682,0.00195993568471789
4.511,0.0563986842428233,-0.31957010214326,0.000120412042784997,0.00196136632880138
4.516,0.0546725425757015,-0.321402544897332,0.000120342004115168,0.00196282314151171
4.521,0.0530667785759549,-0.325356934357,0.000120269808749473,0.00196430305353593
4.526,0.0513081211454111,-0.32677825632207,0.000120195608716394,0.00196580264612757
4.531,0.0499116660499356,-0.334559933052614,0.000120119559325611,0.0019673188318797
4.536,0.0478876110319725,-0.33175339251499,0.000120041817189713,0.00196884791230812
4.541,0.0462539102274907,-0.335418144940427,0.000119962542803039,0.00197038734223871
4.546,0.0447173819787163,-0.340948013845316,0.000119881894575845,0.00197193344961899
4.551,0.0431955160366822,-0.347050134179495,0.000119800034362655,0.00197348290538075
4.556,0.0412604615093232,-0.346212585932031,0.00011971712531463,0.00197503249670199
4.561,0.0397029184839811,-0.351787453519246,0.000119633331004526,0.00197657947273772
4.566,0.0378516781957134,-0.35248584985109,0.000119548813132926,0.00197812035414055
4.571,0.0362257519431747,-0.357045953513388,0.000119463735024103,0.00197965233394641
4.576,0.0343466243806106,-0.357350398913077,0.000119378258156808,0.00198117219198698
4.581,0.0324738369221959,-0.357607400310255,0.000119292544157534,0.00198267717208863
4.586,0.0308275298224035,-0.361714878265203,0.000119206752455252,0.00198416436181368
4.591,0.0289440406412438,-0.361802118887838,0.00011912104114742,0.00198563075234527
4.596,0.0274807025792986,-0.369170998290636,0.000119035567423078,0.0019870737443303
4.601,0.0256317255137765,-0.370170255426607,0.00011895048562182,0.00198849036802798
4.606,0.0237330519379751,-0.370188044697494,0.000118865949098347,0.0019898782600546
4.611,0.0219959846065297,-0.372900424284958,0.000118782107317956,0.00199123492212459
4.616,0.0201996615124015,-0.374617753652004,0.000118699106782648,0.00199255782897843
4.621,0.0184586623848768,-0.377295874486816,0.000118617091318483,0.00199384466840717
4.626,0.0166904879175008,-0.379548467538505,0.000118536201209446,0.00199509316920184
4.631,0.0148822830987836,-0.381105291676632,0.000118456573231487,0.00199630119795822
4.636,0.0130783378457901,-0.382697361589833,0.00011837834022645,0.00199746672650448
4.641,0.0112367692852827,-0.383574758646459,0.000118301630879649,0.00199858781465434
4.646,0.00952123123943212,-0.386624097693579,0.000118226569601381,0.00199966264204663
4.651,0.00774159224672295,-0.388615807889513,0.000118153276277586,0.0020006894578701
4.656,0.00589491346829483,-0.389395535940549,0.000118081866278303,0.00200166667225813
4.661,0.00414595198573956,-0.391840890250211,0.000118012450036687,0.00200259280350894
4.666,0.00227740620891612,-0.392157139040851,0.000117945132929165,0.00200346646203889
4.671,0.000591646614037239,-0.395658459536718,0.00011788001524259,0.00200428639880018
4.676,-0.00124511464199624,-0.396548194868129,0.000117817191920695,0.00200505146483846
4.681,-0.0031335814288148,-0.39639330841401,0.000117756752530684,0.00200576064285314
4.686,-0.00502457656360869,-0.395997564319656,0.000117698781088074,0.00200641302330587
4.691,-0.00715267025700923,-0.391013125014644,0.000117643356017335,0.00200700781483137
4.696,-0.00914556561013111,-0.387874059675445,0.0001175905500755,0.00200754430627673
4.701,-0.0109564768033801,-0.387634916330054,0.000117540430461651,0.00200802194830977
4.706,-0.0130368870069711,-0.38219274435507,0.000117493058524518,0.00200844034152534
4.711,-0.0149602057319182,-0.378984883680237,0.000117448489578708,0.00200879909577058
4.716,-0.0167605809191675,-0.37760059535411,0.000117406773402925,0.0020090980433224
4.721,-0.0187101368674155,-0.373124282586951,0.000117367953663538,0.00200933714291542
4.726,-0.0207278746596963,-0.366770876109542,0.000117332067882126,0.00200951636977489
4.731,-0.022518974483664,-0.363913533332289,0.000117299147937267,0.00200963582624097
4.736,-0.0243372960129221,-0.360110772830904,0.000117269219961309,0.0020096958668537
4.741,-0.0262155604086314,-0.35464985972202,0.000117242303664435,0.00200969685045086
4.746,-0.0280188752939819,-0.349930651551751,0.000117218412943755,0.00200963921903874
4.751,-0.029879086461503,-0.343519669474656,0.000117197556034767,0.00200952359528644
4.756,-0.0316014352572815,-0.338971413493094,0.000117179735186897,0.00200935062723156
4.761,-0.0334452386067786,-0.331510652679136,0.000117164947120711,0.00200912119218212
4.766,-0.0350944215592794,-0.326917755573405,0.00011715318246519,0.00200883609200288
4.771,-0.0369196310633189,-0.318349984727837,0.000117144426726434,0.00200849645144527
4.776,-0.038411054220992,-0.315252138333191,0.000117138659231767,0.00200810321246464
4.781,-0.0401322866249411,-0.307276241440016,0.000117135854634878,0.00200765781384169
4.786,-0.0416657634274524,-0.302031036784771,0.000117135980960294,0.00200716133056011
4.791,-0.0429777671569045,-0.300458877885451,0.000117139002089848,0.00200661526615307
4.796,-0.0443685212177947,-0.297084647060345,0.000117144876030153,0.00200602126541098
4.801,-0.0459563852948997,-0.28941007660533,0.000117153554850349,0.0020053807869636
4.806,-0.0473072700456069,-0.285501665603349,0.000117164986283462,0.0020046952249158
4.811,-0.0487598260560319,-0.279101722383088,0.000117179114483069,0.00200396645792839
4.816,-0.0500453148399133,-0.275245138913823,0.000117195877989457,0.00200319610279511
4.821,-0.0514141082337463,-0.269261001824206,0.000117215211650312,0.00200238611127164
4.826,-0.0530209894857813,-0.257874071893489,0.000117237045352553,0.00200153823401019
4.831,-0.0542311645792484,-0.253096751130677,0.000117261305639224,0.00200065407492668
4.836,-0.0555540859559093,-0.24551540112397,0.000117287916771581,0.00199973599127317
4.841,-0.0568309848501139,-0.237997469859725,0.000117316797180737,0.0019987858336288
4.846,-0.0579031896791238,-0.233710819765614,0.000117347862724491,0.00199780566324943
4.851,-0.0589660681796395,-0.229100447218567,0.000117381025884143,0.00199679778008757
4.856,-0.0601450760717803,-0.221632522862142,0.000117416194948627,0.00199576429574027
4.861,-0.0613103134300692,-0.213610652775695,0.000117453275508838,0.00199470718141773
4.866,-0.0624783921049735,-0.204649993261991,0.000117492171513105,0.00199362857611825
4.871,-0.0635873754963875,-0.195898806684686,0.000117532784620495,0.00199253061124182
4.876,-0.0643547822219671,-0.193044733257747,0.000117575014527689,0.00199141551048081
4.881,-0.0650250006282576,-0.191794926231943,0.000117618758693797,0.00199028590462138
4.886,-0.0660299697709001,-0.183644840822374,0.000117663910519046,0.00198914413977116
4.891,-0.0670482384746817,-0.174346449534153,0.000117710361411098,0.00198799196165959
4.896,-0.0681973370626536,-0.161425389596947,0.00011775800418722,0.00198683150760454
4.901,-0.0692061413021741,-0.14996860598395,0.000117806730938942,0.00198566472687478
4.906,-0.0699432214729851,-0.14277502582509,0.000117856434121518,0.00198449392748096
4.911,-0.0706747541936441,-0.134929485579553,0.000117907004639441,0.00198332161996663
4.916,-0.0714481009036666,-0.1254170785954,0.000117958331036704,0.00198214993611485
4.921,-0.0721457547029252,-0.116437159077062,0.000118010301836851,0.00198098090666115
4.926,-0.0727549043744274,-0.108306023308154,0.000118062806125514,0.00197981670248833
4.931,-0.0733920026332111,-0.0987721789091768,0.000118115732800304,0.00197865949111566
4.936,-0.0738144259160556,-0.0925757422435515,0.000118168970693018,0.00197751123268927
4.941,-0.0743172500208779,-0.0841271646212167,0.000118222409699527,0.00197637422115045
