timestamp, displacement_truth, speed_noisy, speed_truth, acc_truth
0.746000,-0.388788717905525,0.7043077507138072,0.17708511508999525,7.293102599665436
0.751000,-0.38779408128632514,-0.9872823952892784,0.21345756812283906,7.245948767701016
0.756000,-0.38661830215638227,0.5866175737739732,0.24958803153525627,7.1956907433007204
0.761000,-0.38526263690530305,0.48287975642213493,0.28546104511860276,7.142359028802723
0.766000,-0.3837284187636765,1.6904728552601413,0.3210613024403827,7.085984761790932
0.771000,-0.38201705702460187,-1.232672620501778,0.3563736540519773,7.026599731280638
0.776000,-0.38013003624892644,0.19666828641753015,0.39138311078155347,6.964236395994919
0.781000,-0.3780689154537375,-1.0267162230293163,0.4260748471222484,6.898927904550553
0.786000,-0.3758353272836027,0.3191589062466818,0.4604342047248019,6.830708117364936
0.791000,-0.37343097716401297,-0.8403342856131945,0.49444669600285474,6.759611630089161
0.796000,-0.37085764243644165,0.40736363304265877,0.528098007858145,6.68567379836656
0.801000,-0.3681171714744016,-1.732616878452361,0.5613740055318195,6.60893076371103
0.806000,-0.36521148277985366,0.7748814585849987,0.5942607365870418,6.529419480295151
0.811000,-0.36214256405929746,1.808908262490829,0.6267444350270188,6.447177742434595
0.816000,-0.35891247127885767,-0.028684073096183038,0.6588115255514965,6.362244212552483
0.821000,-0.3555233276976667,0.3551917477178726,0.6904486279536879,6.274658449405436
0.826000,-0.35197732287883954,0.11428077251149071,0.7216425616585054,6.184460936351816
0.831000,-0.3482767116773332,0.4046734315910264,0.7523803504018644,6.091693109442224
0.836000,-0.3444238132039905,1.2825527566408117,0.7826492270497343,5.996397385112833
0.841000,-0.3404210097650745,1.048007471666156,0.8124366385545114,5.898617187263243
0.846000,-0.33627074577661886,-0.0958571639716671,0.8417302510452046,5.7983969735027205
0.851000,-0.33197552665293717,1.8152619636556513,0.870517955046846,5.695782260351466
0.856000,-0.32753791766866164,0.269469382961381,0.8987878708234823,5.590819647187362
0.861000,-0.32296054279371417,0.250581098079272,0.9265283538380618,5.483556838733154
0.866000,-0.31824608350064626,1.4012441364412256,0.9537280003215178,5.374042665884415
0.871000,-0.3133972775438289,0.46000582874601204,0.9803756529423615,5.262327104684831
0.876000,-0.3084169177100172,0.44644361256682197,1.0064604065671479,5.148461293262359
0.881000,-0.30330785053986825,1.107317062601425,1.0319716141012545,5.032497546547633
0.886000,-0.29807297502004276,0.5950236662303676,1.056898892398545,4.9144893686045314
0.891000,-0.2927152412455842,0.26687154396435986,1.0812321282276491,4.794491462412192
0.896000,-0.28723764905232974,1.618005703971059,1.1049614842818136,4.672559736947851
0.901000,-0.2816432466191777,0.5646364863849184,1.1280774052185412,4.548751311430609
0.906000,-0.2759351290401044,1.7666497921325803,1.1505706237145652,4.42312451659772
0.911000,-0.2701164368658992,1.2288211456966047,1.1724321665210802,4.295738892897039
0.916000,-0.2641903546156635,3.129112321991612,1.1936533605035977,4.16665518549198
0.921000,-0.25816010925819793,2.0676835701288776,1.2142258386503069,4.035935335988481
0.926000,-0.2520289686634857,1.5539080490775308,1.2341415460323866,3.9036424708072435
0.931000,-0.24580024002456205,0.9505778891645209,1.2533927456993665,3.769840886138632
0.936000,-0.23947726825014648,0.7857604420178476,1.271972024492349,3.6345960294321067
0.941000,-0.23306343432850063,1.3615180272390575,1.2898722987576887,3.497974477387006
0.946000,-0.22656215366306173,0.8258664599460244,1.3070868199436,3.3600439104264748
0.951000,-0.21997687438049024,1.8420951075848846,1.3236091800620906,3.220873083651729
0.956000,-0.21331107561185728,-0.21575140576220186,1.3394333169986434,3.0805317942891897
0.961000,-0.2065682657477862,1.775594554181796,1.354553519652164,2.9390908456584945
0.966000,-0.19975198066844843,1.59243270239545,1.368964432887875,2.796622007704796
0.971000,-0.19286578194940054,1.7014695994571114,1.3826610622860898,2.6531979741541036
0.976000,-0.18591325504433345,0.5248041985915609,1.3956387786701285,2.5088923163655013
0.981000,-0.17889800744588716,1.390229122188457,1.407893322397023,2.3637794339690004
0.986000,-0.17182366682576497,2.8173385305102157,1.4194208073951473,2.2179345023922625
0.991000,-0.1646938791554587,0.62536255625861,1.4302177249334451,2.0714334173935756
0.996000,-0.15751230680897144,0.020551092981967,1.4402809471075397,1.9243527367320772
